experiment,run_id,run_name,meter_urn,val_auc,val_f1,val_precision,val_recall,val_mae,val_mape,test_mae,test_mape,artifacts
647500970444605053,4f6defb141e34c289f2bb897d001423d,4f6defb141e34c289f2bb897d001423d,H1.Z26,0.530514548966923,0.2749926707710349,0.26587301587301587,0.2847601700060716,1205.9419573893526,27.1583502090462,1278.815526755845,20.40119768050925,
647500970444605053,6ea1d206dffa476b8375ef0fcea9e31c,6ea1d206dffa476b8375ef0fcea9e31c,H1.Z19,0.44555393148890143,0.20743034055727555,0.28601921024546423,0.16272009714632665,70.93000737993637,13.95729687944072,21.690339211155614,,
647500970444605053,6fe37096ed1e4215a504af3cc1fa438f,6fe37096ed1e4215a504af3cc1fa438f,H1.Z20,0.19065181105319629,0.17573504562352146,0.19817073170731708,0.15786278081360047,55172.589855682294,382.09921453202276,69691.03582495131,373.14151747218455,
647500970444605053,73e20053ba774637a5684f78fdb357ef,73e20053ba774637a5684f78fdb357ef,H1.Z17,0.6711215121417587,0.41401106136423493,0.3655813953488372,0.4772313296903461,3768.9025724351145,5.533806434084918,3377.3329600802795,6.463642680961197,
647500970444605053,76ad946722ed451d99fa35029299b483,76ad946722ed451d99fa35029299b483,H1.K12,0.5906072914901972,0.4007597340930674,0.41865079365079366,0.3843351548269581,2089.956727338098,28.764206632601297,351.0756131914214,92.3794151214232,
647500970444605053,81e6e472b1f6442387cd9070aaf0b622,81e6e472b1f6442387cd9070aaf0b622,H1.K16,0.5089908067321283,0.33685558757604867,0.35636856368563685,0.3193685488767456,248.45441873916752,6.473759784448416,647.0563749280569,9.909698699327732,
647500970444605053,88d783307f704702951a88b6ef140d24,88d783307f704702951a88b6ef140d24,H1.Z12,0.6970996620978301,0.4393258426966292,0.4087820177731312,0.474802671523983,1130.6377852951932,180.2534696250928,1071.2159246067363,81.56733985145195,
647500970444605053,8a72ba18cef64e4c80ac77fde4545c62,8a72ba18cef64e4c80ac77fde4545c62,H1.ZE20,0.5225949258204272,0.33090106906499234,0.22962788506829956,0.5919854280510018,7343.324369067224,99.99814870683443,69972.30532720675,99.99693884679928,
647500970444605053,8c19e27a089b43b894f1d94a53f8e90e,8c19e27a089b43b894f1d94a53f8e90e,H2.T.Z31,0.6370626018598409,0.35641938133041334,0.32452642073778665,0.39526411657559196,406.06291573366985,54.428676983257226,1308.1132251850356,35.49041514792696,
647500970444605053,9ae36bd7e1844f79b54443600e3aeef6,9ae36bd7e1844f79b54443600e3aeef6,H1.Z10,0.5061313988116736,0.2324699936828806,0.24226464779460172,0.22343655130540377,432.288713657033,7.914761478466155,286.5664029177538,23.18195887258905,
